surprise,HRV_S-D-hr_mad,neutral,HRV_RMSSD-D-HRV_HTI,HRV_CMSE-D-HRV_RMSSD,HRV_RMSSD,HRV_RMSSD-D-HRV_CMSE,happy,angry,sad,fear,HRV_RMSSD-D-HRV_SampEn,bpm-M-HRV_SampEn,ibi-D-HRV_SampEn,LowBeta_F3-D-LowBeta_PZ,Alpha_FP2-D-Theta_FP1,HighBeta_FP2-D-Fatigue,Alpha_FP2-D-Theta_F4,LowBeta_FP1-D-Gamma_F4,Alpha_F4-D-Alpha_FP2,Theta_F4-D-Alpha_F3,Theta_F4-D-Alpha_F4,Gamma_F3-D-Gamma_C4,LowBeta_F3-D-HighBeta_F3,Gamma_PZ-D-Gamma_C4,Alpha_FP1-D-Theta_F4,Gamma_C3-D-Gamma_C4,Theta_F4-D-Alpha_FP1,Gamma_C4-D-Fatigue,LowBeta_FP1-D-Fatigue,HRV_RMSSD-D-HRV_DFA,Gamma_C4,Alpha_F4-D-Theta_F4,LowBeta_F3-D-HighBeta_PZ,LowBeta_C4-D-HighBeta_C4,Theta_F4-D-Alpha_PZ,Alpha_PZ-D-Theta_F4,HighBeta_C3-D-Gamma_F3,Fatigue-D-Theta_C4,Theta_F4-D-Theta_F3,Theta_C3-D-Fatigue,Fatigue-D-Theta_F4,Fatigue-D-Alpha_C4,Gamma_F4-D-Alpha_F4,LowBeta_C3-D-LowBeta_PZ,LowBeta_C3-D-HighBeta_C3,Alpha_C4-D-Theta_PZ,HighBeta_C3-D-HighBeta_PZ,Theta_PZ-D-Theta_C4,Fatigue-D-Alpha_F4,LowBeta_FP2-D-HighBeta_FP1,Fatigue-D-Alpha_FP1,LowBeta_C4,Alpha_FP1-D-Theta_FP1,LowBeta_C3-D-HighBeta_PZ,Fatigue-D-Theta_F3,Theta_F3-D-Fatigue,sdnn-D-HRV_RMSSD,Theta_F3-D-Theta_PZ,Alpha_PZ-D-Theta_F3,LowBeta_FP2-D-HighBeta_F4,Alpha_F4-D-Gamma_F4,Theta_F3-D-Alpha_FP2,Alpha_FP1-D-Alpha_FP2,HighBeta_F3-D-HighBeta_PZ,Theta_C3-D-Theta_PZ,Theta_F4,Alpha_PZ-D-Theta_C4,Alpha_C4-D-Theta_C4,Theta_PZ-D-Theta_C3,Alpha_FP2-D-Gamma_FP1,Theta_F4-D-Gamma_FP2,HighBeta_F3-D-HighBeta_C3,Alpha_FP2-D-Theta_C3,Gamma_FP1-D-Alpha_FP2,Gamma_F4-D-Alpha_PZ,HRV_SI,Alpha_C3-D-Alpha_C4,Alpha_F3-D-Alpha_C4,Alpha_FP1-D-Fatigue,Theta_F3-D-Theta_C3,Gamma_F3-D-Gamma_C3,LowBeta_PZ-D-HighBeta_C4,Theta_F3-D-Alpha_C4,LowBeta_F3-D-LowBeta_C3,LowBeta_FP1-D-Theta_F4,HRV_LnHF-M-HRV_CorrDim,Alpha_FP1-D-Theta_FP2,Theta_C4-D-Alpha_FP2,Alpha_F3-D-Alpha_PZ,HRV_CVI-D-HRV_PI,Theta_C4-D-Theta_C3,Gamma_C3-D-Gamma_PZ,HRV_PIP-D-HRV_PSS,Alpha_C3-D-Alpha_FP2,Alpha_C4-D-Theta_F3,Alpha_F4-I,Fatigue-D-Theta_C3,HighBeta_F3-D-HighBeta_C4,LowBeta_C4-D-HighBeta_C3,ID,Take,PSI_Score,MCE_Score,MCE_Category,PSI_Category
0.041666668,0.53816456,0.041666668,0.52041495,0.5023745,0.61852384,0.5757669,0.041666668,0.7916667,0.041666668,0.041666668,0.5033548,0.700129,0.40688825,0.92982554,0.27035716,0.52108127,0.46300438,0.57750183,0.6738441,0.606848,0.5701546,0.03455722,0.9682422,0.025699947,0.5571101,0.009004513,0.5544644,0.27441666,0.26483947,0.55714196,0.39379045,0.5299766,0.98018926,0.53384763,0.6298003,0.54514635,0.5065035,0.27878317,0.4367278,0.43852168,0.59072214,0.2562211,0.2702856,0.0175722,0.97915983,0.86698145,0.0047937124,0.038199324,0.61086965,0.063089155,0.56273574,0.38391966,0.5565846,0.1496958,0.4885211,0.61692536,0.5279524,0.8065013,0.13872227,0.05349681,0.7147983,0.72760504,0.76195014,0.9750639,0.4734159,0.47411835,0.06758694,0.6151485,0.5528298,0.65031755,0.35271755,0.9935851,0.43371066,0.3232484,0.27107835,0.6517162,0.03580676,0.09380912,0.49870998,0.86025685,0.982136,0.007446893,0.1873424,0.9912464,0.33389023,0.38414723,0.66112554,0.7078158,0.5697471,0.35922936,0.75977486,0.03585169,0.5295795,0.60186946,0.6724742,0.7315365,0.6130519,0.0050336993,0.99459213,ES01,2,0.4,3.0,Regular,Positivo
0.027027028,0.6342724,0.5135135,0.5917828,0.57047004,0.62313056,0.54738003,0.027027028,0.027027028,0.3783784,0.027027028,0.641984,0.23427317,0.6841369,0.9379599,0.3732646,0.46422315,0.50348264,0.5203272,0.6726417,0.4482552,0.5259952,0.1610712,0.80373347,0.13618681,0.5702713,0.083119266,0.53695035,0.3051185,0.30860734,0.44901663,0.3778784,0.5663176,0.9302295,0.49520522,0.55051,0.56660247,0.36061013,0.34161186,0.31474036,0.49703702,0.60750824,0.30395082,0.24639262,0.13819312,0.87471265,0.8122654,0.06786071,0.16044793,0.6265247,0.10946512,0.5786215,0.36223805,0.6065051,0.28220627,0.4547207,0.6371965,0.3811099,0.7632422,0.15227471,0.12157452,0.76953655,0.7497802,0.7415388,0.9647971,0.3992978,0.45947462,0.15602066,0.63912165,0.5826863,0.7250487,0.46371883,0.9591389,0.2885877,0.29438925,0.28474066,0.5814502,0.13790119,0.27391297,0.45123193,0.8440944,0.9416271,0.053702876,0.3284211,0.9525808,0.3201515,0.4902661,0.6841503,0.7034066,0.6003145,0.64144576,0.71768737,0.11447884,0.17592357,0.6622441,0.6236019,0.7206147,0.58762586,0.09673221,0.9513545,ES01,2,0.4,3.0,Regular,Positivo
0.016666668,0.5432892,0.016666668,0.44452974,0.6538116,0.5648339,0.49807048,0.31666666,0.016666668,0.6166667,0.016666668,0.57026833,0.41509447,0.61055976,0.65614635,0.40805653,0.46258038,0.477333,0.5381351,0.6560887,0.4278484,0.57240134,0.48416558,0.52004737,0.50099903,0.5422313,0.47027102,0.57169497,0.31347367,0.31738022,0.5652499,0.36477906,0.5279,0.5860713,0.4493851,0.5332949,0.56994325,0.26290825,0.34357262,0.41781503,0.5814672,0.5653164,0.26927418,0.34213576,0.60896814,0.5216749,0.7464117,0.5771364,0.36757842,0.5529077,0.38394737,0.5379256,0.34324422,0.5863885,0.60352445,0.38341394,0.67090833,0.4548561,0.70505995,0.35027796,0.31788382,0.58244073,0.7284031,0.70221406,0.6337597,0.33484665,0.55200475,0.41970342,0.70471734,0.60713524,0.5259454,0.33086327,0.4910224,0.35104614,0.38696694,0.4021928,0.58282745,0.36898726,0.49315462,0.55759937,0.8200086,0.5892996,0.5089779,0.41692936,0.4782498,0.389964,0.84325665,0.6266494,0.67021793,0.599354,0.5394144,0.6637366,0.41643557,0.41732594,0.6821352,0.5903556,0.6284764,0.53536916,0.56967705,0.45653668,ES01,2,0.4,3.0,Regular,Positivo
0.041666668,0.6205037,0.041666668,0.57692975,0.49670658,0.5378551,0.57781893,0.041666668,0.041666668,0.7916667,0.041666668,0.5826357,0.51761407,0.5573484,0.647546,0.41658926,0.4951755,0.47652808,0.57813853,0.6596664,0.3769562,0.569911,0.47795406,0.5201514,0.48506573,0.54035354,0.467478,0.57370174,0.3019157,0.3031589,0.6251288,0.36920437,0.5302003,0.6041431,0.4628719,0.51112574,0.5738012,0.27939248,0.32997286,0.46308434,0.60265064,0.5546977,0.23876351,0.39881474,0.6105968,0.53489053,0.76296157,0.58645827,0.35832524,0.525682,0.3578428,0.5246125,0.35054448,0.58819187,0.6258433,0.3944262,0.66632193,0.34880215,0.681906,0.48525384,0.26221037,0.50719684,0.7110973,0.698131,0.6651668,0.40268,0.5589275,0.48852906,0.7332935,0.58137345,0.45271194,0.2853549,0.49548495,0.35720605,0.4416847,0.47166404,0.40060058,0.4185096,0.5593021,0.58316875,0.7743032,0.58471346,0.50100327,0.3440507,0.47185484,0.402213,0.83188045,0.62365806,0.6637414,0.6075848,0.24434264,0.65192235,0.43903664,0.31626272,0.69073874,0.61799127,0.61141145,0.51759,0.55783445,0.46752015,ES01,2,0.4,3.0,Regular,Positivo
0.012820513,0.35055718,0.012820513,0.44100937,0.77458656,0.2155919,0.35507312,0.012820513,0.47435898,0.47435898,0.012820513,0.4028883,0.54995525,0.5373369,0.5809254,0.3489803,0.3435841,0.44355738,0.37046522,0.66212523,0.38414505,0.5995222,0.49124718,0.47266278,0.5446037,0.5167955,0.49082235,0.5962151,0.3433404,0.35884848,0.381505,0.359988,0.50070965,0.48267466,0.42924154,0.5362132,0.5693999,0.24677157,0.3951762,0.47486836,0.58503586,0.560414,0.29184017,0.26455006,0.6057813,0.5247139,0.7465104,0.5265111,0.4086578,0.56357366,0.26872653,0.55148673,0.33451614,0.5225864,0.5503884,0.42417234,0.65289414,0.7712904,0.67377186,0.45107424,0.35293946,0.72747004,0.7209479,0.6856523,0.49563023,0.40280005,0.57248276,0.4927313,0.74644727,0.5813268,0.7261481,0.53438795,0.48273933,0.3065666,0.2939964,0.34917697,0.06654296,0.4439568,0.5810175,0.5274548,0.76700765,0.54314053,0.535786,0.37275082,0.44180486,0.41247076,0.64463675,0.5731302,0.66444284,0.61685866,0.14483039,0.63322544,0.3850733,0.6299927,0.6995854,0.60743433,0.60983306,0.5325458,0.5816895,0.44228792,ES01,2,0.4,3.0,Regular,Positivo
0.018181818,0.53321254,0.34545454,0.49112985,0.70521796,0.4686367,0.45298532,0.018181818,0.018181818,0.58181816,0.018181818,0.48908532,0.52182263,0.5548515,0.53972226,0.36800832,0.33951303,0.4585868,0.35254732,0.66202074,0.36484063,0.5856947,0.47457793,0.51328355,0.5476505,0.53410494,0.4820461,0.58013666,0.34465456,0.36300188,0.2785469,0.36129084,0.5150839,0.48012292,0.47762465,0.48115748,0.57837546,0.2805609,0.3990708,0.4847672,0.558328,0.5680913,0.28986233,0.2539391,0.57970315,0.516216,0.7520747,0.52665013,0.4054381,0.56969774,0.22101746,0.54852134,0.33345926,0.5644456,0.5423319,0.45776913,0.6355062,0.6517617,0.62493336,0.58165205,0.31533107,0.7517106,0.71001494,0.70907557,0.44739184,0.31831586,0.56333756,0.5465584,0.7546014,0.6132933,0.7548441,0.59424067,0.465317,0.34997568,0.28398076,0.3683055,0.6873141,0.40761137,0.5711223,0.53444046,0.7653858,0.5344531,0.5585821,0.29925817,0.44725755,0.40023732,0.25330746,0.6045276,0.6661391,0.59811795,0.5619496,0.65441453,0.35846335,0.55684316,0.6954397,0.6338693,0.616997,0.5522351,0.56966686,0.44433084,ES01,2,0.4,3.0,Regular,Positivo
0.027027028,0.5950808,0.027027028,0.49143082,0.2981318,0.62821263,0.6331521,0.027027028,0.027027028,0.8648649,0.027027028,0.5541234,0.61145496,0.49294874,0.55801964,0.49321032,0.3094531,0.49819797,0.30305752,0.66159546,0.4378355,0.5440388,0.49297523,0.49398077,0.5585196,0.54206926,0.47964063,0.57186955,0.355048,0.3683637,0.58401096,0.35810432,0.55242145,0.4775665,0.46798995,0.55718803,0.5652122,0.23261184,0.39405444,0.52845544,0.544092,0.5603871,0.334203,0.27861163,0.5852618,0.54791087,0.74492234,0.4934972,0.34625503,0.51819426,0.32341155,0.53108174,0.3251668,0.610729,0.53622496,0.47904423,0.62296814,0.59578127,0.63226694,0.5088667,0.45133436,0.6969645,0.6638123,0.6649709,0.46332902,0.34909466,0.57734483,0.45468655,0.6771835,0.6018027,0.734475,0.72178,0.49845982,0.49626148,0.29104415,0.31329006,0.7134101,0.42191005,0.5641002,0.5711981,0.75645524,0.58010834,0.56016827,0.32414973,0.45085868,0.4157337,0.6392857,0.6252134,0.64477986,0.6080394,0.651285,0.66777366,0.33297694,0.7551114,0.6569565,0.6251208,0.53624445,0.56151956,0.5869326,0.4535323,ES01,2,0.4,3.0,Regular,Positivo
0.014705882,0.27463087,0.20588236,0.27344367,0.53842145,0.52373433,0.56169015,0.27941176,0.014705882,0.47058824,0.014705882,0.11904313,0.8994979,0.034837253,0.53367174,0.57092905,0.29330894,0.5183304,0.2874365,0.6552303,0.45545188,0.5257597,0.492416,0.48365358,0.55768913,0.55408335,0.48462245,0.5581734,0.35773283,0.37026283,0.585313,0.3552212,0.56649137,0.47159976,0.42573553,0.58070195,0.55982095,0.23104705,0.40917236,0.5274395,0.5823953,0.55272985,0.33084887,0.30111822,0.5823726,0.5404393,0.7229413,0.5041397,0.41814578,0.48331413,0.365806,0.50827414,0.32364872,0.6657223,0.54076177,0.45663792,0.63613707,0.51545703,0.6291897,0.44635764,0.5071807,0.6521303,0.65016454,0.66520685,0.463417,0.41058937,0.5869326,0.4586177,0.70823085,0.5782881,0.69630927,0.7528275,0.48971072,0.4969819,0.30494586,0.30431288,0.49784347,0.47886646,0.5679944,0.6100824,0.7219348,0.5642352,0.56416893,0.36820248,0.4416156,0.43020347,0.13897933,0.65794617,0.6218885,0.6141129,0.21007538,0.62757576,0.34599593,0.17684956,0.65277827,0.6091321,0.48353875,0.53464216,0.584877,0.44427893,ES01,2,0.4,3.0,Regular,Positivo
0.014705882,0.4583276,0.014705882,0.18662024,0.5405645,0.4532693,0.5607911,0.5441176,0.014705882,0.3970588,0.014705882,0.26085734,0.8570293,0.1281358,0.57027245,0.27053225,0.34309024,0.46712154,0.3225394,0.6321867,0.47504598,0.60262257,0.47420314,0.47939542,0.5442411,0.5551967,0.48438716,0.55682194,0.3608918,0.3895699,0.5047189,0.3589348,0.49732774,0.49462816,0.4687245,0.5659248,0.56330425,0.2810417,0.41133788,0.31928408,0.50650126,0.61600393,0.44446668,0.16637146,0.59731585,0.510113,0.72274846,0.54558635,0.24710694,0.6830516,0.1912754,0.6023233,0.31113124,0.5424122,0.55760777,0.49604785,0.61190754,0.43608952,0.70717436,0.13002586,0.3161157,0.9575287,0.76099,0.7519934,0.51041865,0.42828703,0.47685823,0.14718418,0.47186342,0.57129925,0.94629097,0.8791306,0.472148,0.14747176,0.21809244,0.23535284,0.8098296,0.050090622,0.34326035,0.36229154,0.7859707,0.5265452,0.54008716,0.47076494,0.44495666,0.32279736,0.2795843,0.650706,0.70910484,0.5977311,0.33417845,0.6842737,0.37031505,0.16041787,0.5911369,0.567702,0.7472138,0.58285975,0.57853055,0.44241947,ES01,2,0.4,3.0,Regular,Positivo
0.027027028,0.04356114,0.027027028,0.14811257,0.87907153,0.16474767,0.036868013,0.027027028,0.027027028,0.8648649,0.027027028,0.021747466,0.88421327,0.06508775,0.5303766,0.3089735,0.32473624,0.4786101,0.31282732,0.64949876,0.17578226,0.5770447,0.49018425,0.4899532,0.5695097,0.56186134,0.49480766,0.5484116,0.35874152,0.38251445,0.057733793,0.36597607,0.5235281,0.46644506,0.5152664,0.3143091,0.59610134,0.27639782,0.44145557,0.25258824,0.5510072,0.6157064,0.28432855,0.17194957,0.5934878,0.5257443,0.77936995,0.52498585,0.413845,0.6707272,0.15766872,0.5976672,0.31877184,0.57557553,0.5496862,0.44156206,0.6442263,0.8935214,0.698619,0.4931339,0.28122798,0.94726163,0.77302295,0.7537788,0.44722828,0.38007516,0.4746083,0.546593,0.812817,0.5900807,0.94179153,0.8925758,0.46663722,0.10677307,0.22003444,0.33811915,0.3907584,0.3105589,0.5359981,0.3816441,0.79807425,0.5287279,0.5743248,0.3243471,0.42895904,0.3219912,0.06830473,0.66478837,0.70124996,0.6016479,0.12265825,0.63673675,0.34789073,0.121482596,0.73089296,0.6250508,0.7349336,0.5571038,0.5909083,0.43762434,ES01,2,0.4,3.0,Regular,Positivo
0.011627907,0.5659559,0.22093023,0.58241403,0.5661704,0.503393,0.549415,0.011627907,0.011627907,0.73255813,0.011627907,0.5222114,0.54840994,0.5383386,0.5459614,0.5699345,0.3564026,0.5316691,0.41110092,0.6580595,0.41611692,0.5048015,0.48403934,0.4802021,0.541415,0.56221145,0.45717886,0.54795396,0.33835575,0.33853924,0.5429593,0.36690804,0.5812238,0.50947356,0.50489086,0.5036424,0.57500637,0.2658127,0.3553298,0.466911,0.59100467,0.5613127,0.26119247,0.34561515,0.53472483,0.5031113,0.75932765,0.5165294,0.36859262,0.48906332,0.41716543,0.51268995,0.32384863,0.6656856,0.51827717,0.41893247,0.6553801,0.542968,0.6666969,0.507957,0.4539472,0.57717854,0.6777057,0.6660298,0.53684115,0.39708975,0.56819004,0.4990656,0.73513347,0.5835414,0.5696673,0.4820944,0.5057871,0.4630744,0.36146,0.3818809,0.3293673,0.3721931,0.5148806,0.6032398,0.7633303,0.6259789,0.5454509,0.33282146,0.4945183,0.4039636,0.35703978,0.66986215,0.6419644,0.5888218,0.33262843,0.64951676,0.3129312,0.67276543,0.65271646,0.622031,0.521722,0.5276734,0.5731008,0.4702669,ES01,2,0.4,3.0,Regular,Positivo
0.041666668,0.53816456,0.041666668,0.52041495,0.5023745,0.61852384,0.5757669,0.041666668,0.041666668,0.7916667,0.041666668,0.5033548,0.700129,0.40688825,0.7466521,0.5591046,0.32883805,0.496226,0.35587746,0.6558935,0.51217055,0.55198586,0.41242036,0.6219641,0.39154175,0.53515804,0.3227951,0.5790775,0.3426697,0.34048313,0.55714196,0.37020856,0.54590386,0.7223917,0.5199447,0.65424395,0.5352334,0.27141428,0.3824347,0.56180775,0.5718101,0.5373259,0.33968285,0.3363178,0.51218915,0.70985603,0.7650167,0.38289458,0.27710295,0.46754742,0.418197,0.50543994,0.345626,0.64240664,0.5827434,0.45500162,0.63704264,0.5279524,0.71468264,0.28622234,0.47588715,0.59145284,0.64070517,0.6464133,0.7736099,0.53018737,0.5938391,0.30815372,0.64620835,0.52782685,0.60369843,0.5173412,0.69997984,0.5440572,0.34417498,0.28026313,0.6517162,0.37864193,0.5584712,0.61431867,0.74581796,0.8131391,0.41367975,0.3862771,0.6247121,0.4462598,0.38414723,0.61673695,0.62368745,0.6374581,0.35922936,0.6521009,0.2694545,0.5295795,0.60758024,0.60232365,0.48967814,0.5427002,0.47758317,0.64502424,ES01,2,0.4,3.0,Regular,Positivo
0.01369863,0.6342724,0.19178082,0.5917828,0.57047004,0.62313056,0.54738003,0.5068493,0.01369863,0.01369863,0.26027396,0.641984,0.23427317,0.6841369,0.92982554,0.27035716,0.52108127,0.46300438,0.57750183,0.6738441,0.606848,0.5701546,0.03455722,0.9682422,0.025699947,0.5571101,0.009004513,0.5544644,0.27441666,0.26483947,0.44901663,0.39379045,0.5299766,0.98018926,0.53384763,0.6298003,0.54514635,0.5065035,0.27878317,0.4367278,0.43852168,0.59072214,0.2562211,0.2702856,0.0175722,0.97915983,0.86698145,0.0047937124,0.038199324,0.61086965,0.063089155,0.56273574,0.38391966,0.5565846,0.1496958,0.4885211,0.61692536,0.3811099,0.8065013,0.13872227,0.05349681,0.7147983,0.72760504,0.76195014,0.9750639,0.4734159,0.47411835,0.06758694,0.6151485,0.5528298,0.65031755,0.35271755,0.9935851,0.43371066,0.3232484,0.27107835,0.5814502,0.03580676,0.09380912,0.49870998,0.86025685,0.982136,0.007446893,0.1873424,0.9912464,0.33389023,0.4902661,0.66112554,0.7078158,0.5697471,0.64144576,0.75977486,0.03585169,0.17592357,0.60186946,0.6724742,0.7315365,0.6130519,0.0050336993,0.99459213,ES01,2,0.4,3.0,Regular,Positivo
0.02,0.5432892,0.54,0.44452974,0.6538116,0.5648339,0.49807048,0.02,0.38,0.02,0.02,0.57026833,0.41509447,0.61055976,0.9379599,0.3732646,0.46422315,0.50348264,0.5203272,0.6726417,0.4482552,0.5259952,0.1610712,0.80373347,0.13618681,0.5702713,0.083119266,0.53695035,0.3051185,0.30860734,0.5652499,0.3778784,0.5663176,0.9302295,0.49520522,0.55051,0.56660247,0.36061013,0.34161186,0.31474036,0.49703702,0.60750824,0.30395082,0.24639262,0.13819312,0.87471265,0.8122654,0.06786071,0.16044793,0.6265247,0.10946512,0.5786215,0.36223805,0.6065051,0.28220627,0.4547207,0.6371965,0.4548561,0.7632422,0.15227471,0.12157452,0.76953655,0.7497802,0.7415388,0.9647971,0.3992978,0.45947462,0.15602066,0.63912165,0.5826863,0.7250487,0.46371883,0.9591389,0.2885877,0.29438925,0.28474066,0.58282745,0.13790119,0.27391297,0.45123193,0.8440944,0.9416271,0.053702876,0.3284211,0.9525808,0.3201515,0.84325665,0.6841503,0.7034066,0.6003145,0.5394144,0.71768737,0.11447884,0.41732594,0.6622441,0.6236019,0.7206147,0.58762586,0.09673221,0.9513545,ES01,2,0.4,3.0,Regular,Positivo
0.018181818,0.6205037,0.34545454,0.57692975,0.49670658,0.5378551,0.57781893,0.018181818,0.018181818,0.58181816,0.018181818,0.5826357,0.51761407,0.5573484,0.65614635,0.40805653,0.46258038,0.477333,0.5381351,0.6560887,0.4278484,0.57240134,0.48416558,0.52004737,0.50099903,0.5422313,0.47027102,0.57169497,0.31347367,0.31738022,0.6251288,0.36477906,0.5279,0.5860713,0.4493851,0.5332949,0.56994325,0.26290825,0.34357262,0.41781503,0.5814672,0.5653164,0.26927418,0.34213576,0.60896814,0.5216749,0.7464117,0.5771364,0.36757842,0.5529077,0.38394737,0.5379256,0.34324422,0.5863885,0.60352445,0.38341394,0.67090833,0.34880215,0.70505995,0.35027796,0.31788382,0.58244073,0.7284031,0.70221406,0.6337597,0.33484665,0.55200475,0.41970342,0.70471734,0.60713524,0.5259454,0.33086327,0.4910224,0.35104614,0.38696694,0.4021928,0.40060058,0.36898726,0.49315462,0.55759937,0.8200086,0.5892996,0.5089779,0.41692936,0.4782498,0.389964,0.83188045,0.6266494,0.67021793,0.599354,0.24434264,0.6637366,0.41643557,0.31626272,0.6821352,0.5903556,0.6284764,0.53536916,0.56967705,0.45653668,ES01,2,0.4,3.0,Regular,Positivo
0.009615385,0.35055718,0.1826923,0.44100937,0.77458656,0.2155919,0.35507312,0.1826923,0.009615385,0.43269232,0.1826923,0.4028883,0.54995525,0.5373369,0.647546,0.41658926,0.4951755,0.47652808,0.57813853,0.6596664,0.3769562,0.569911,0.47795406,0.5201514,0.48506573,0.54035354,0.467478,0.57370174,0.3019157,0.3031589,0.381505,0.36920437,0.5302003,0.6041431,0.4628719,0.51112574,0.5738012,0.27939248,0.32997286,0.46308434,0.60265064,0.5546977,0.23876351,0.39881474,0.6105968,0.53489053,0.76296157,0.58645827,0.35832524,0.525682,0.3578428,0.5246125,0.35054448,0.58819187,0.6258433,0.3944262,0.66632193,0.7712904,0.681906,0.48525384,0.26221037,0.50719684,0.7110973,0.698131,0.6651668,0.40268,0.5589275,0.48852906,0.7332935,0.58137345,0.45271194,0.2853549,0.49548495,0.35720605,0.4416847,0.47166404,0.06654296,0.4185096,0.5593021,0.58316875,0.7743032,0.58471346,0.50100327,0.3440507,0.47185484,0.402213,0.64463675,0.62365806,0.6637414,0.6075848,0.14483039,0.65192235,0.43903664,0.6299927,0.69073874,0.61799127,0.61141145,0.51759,0.55783445,0.46752015,ES01,2,0.4,3.0,Regular,Positivo
0.01369863,0.53321254,0.43835616,0.49112985,0.70521796,0.4686367,0.45298532,0.01369863,0.26027396,0.26027396,0.01369863,0.48908532,0.52182263,0.5548515,0.5809254,0.3489803,0.3435841,0.44355738,0.37046522,0.66212523,0.38414505,0.5995222,0.49124718,0.47266278,0.5446037,0.5167955,0.49082235,0.5962151,0.3433404,0.35884848,0.2785469,0.359988,0.50070965,0.48267466,0.42924154,0.5362132,0.5693999,0.24677157,0.3951762,0.47486836,0.58503586,0.560414,0.29184017,0.26455006,0.6057813,0.5247139,0.7465104,0.5265111,0.4086578,0.56357366,0.26872653,0.55148673,0.33451614,0.5225864,0.5503884,0.42417234,0.65289414,0.6517617,0.67377186,0.45107424,0.35293946,0.72747004,0.7209479,0.6856523,0.49563023,0.40280005,0.57248276,0.4927313,0.74644727,0.5813268,0.7261481,0.53438795,0.48273933,0.3065666,0.2939964,0.34917697,0.6873141,0.4439568,0.5810175,0.5274548,0.76700765,0.54314053,0.535786,0.37275082,0.44180486,0.41247076,0.25330746,0.5731302,0.66444284,0.61685866,0.5619496,0.63322544,0.3850733,0.55684316,0.6995854,0.60743433,0.60983306,0.5325458,0.5816895,0.44228792,ES01,2,0.4,3.0,Regular,Positivo
0.027027028,0.5950808,0.027027028,0.49143082,0.2981318,0.62821263,0.6331521,0.027027028,0.027027028,0.3783784,0.5135135,0.5541234,0.61145496,0.49294874,0.53972226,0.36800832,0.33951303,0.4585868,0.35254732,0.66202074,0.36484063,0.5856947,0.47457793,0.51328355,0.5476505,0.53410494,0.4820461,0.58013666,0.34465456,0.36300188,0.58401096,0.36129084,0.5150839,0.48012292,0.47762465,0.48115748,0.57837546,0.2805609,0.3990708,0.4847672,0.558328,0.5680913,0.28986233,0.2539391,0.57970315,0.516216,0.7520747,0.52665013,0.4054381,0.56969774,0.22101746,0.54852134,0.33345926,0.5644456,0.5423319,0.45776913,0.6355062,0.59578127,0.62493336,0.58165205,0.31533107,0.7517106,0.71001494,0.70907557,0.44739184,0.31831586,0.56333756,0.5465584,0.7546014,0.6132933,0.7548441,0.59424067,0.465317,0.34997568,0.28398076,0.3683055,0.7134101,0.40761137,0.5711223,0.53444046,0.7653858,0.5344531,0.5585821,0.29925817,0.44725755,0.40023732,0.6392857,0.6045276,0.6661391,0.59811795,0.651285,0.65441453,0.35846335,0.7551114,0.6954397,0.6338693,0.616997,0.5522351,0.56966686,0.44433084,ES01,2,0.4,3.0,Regular,Positivo
0.010989011,0.654914,0.20879121,0.65837777,0.34056082,0.6082806,0.62316877,0.010989011,0.010989011,0.4065934,0.35164836,0.63799644,0.32333848,0.6497843,0.55801964,0.49321032,0.3094531,0.49819797,0.30305752,0.66159546,0.4378355,0.5440388,0.49297523,0.49398077,0.5585196,0.54206926,0.47964063,0.57186955,0.355048,0.3683637,0.6357826,0.35810432,0.55242145,0.4775665,0.46798995,0.55718803,0.5652122,0.23261184,0.39405444,0.52845544,0.544092,0.5603871,0.334203,0.27861163,0.5852618,0.54791087,0.74492234,0.4934972,0.34625503,0.51819426,0.32341155,0.53108174,0.3251668,0.610729,0.53622496,0.47904423,0.62296814,0.3430213,0.63226694,0.5088667,0.45133436,0.6969645,0.6638123,0.6649709,0.46332902,0.34909466,0.57734483,0.45468655,0.6771835,0.6018027,0.734475,0.72178,0.49845982,0.49626148,0.29104415,0.31329006,0.4175354,0.42191005,0.5641002,0.5711981,0.75645524,0.58010834,0.56016827,0.32414973,0.45085868,0.4157337,0.54269123,0.6252134,0.64477986,0.6080394,0.7541178,0.66777366,0.33297694,0.7386114,0.6569565,0.6251208,0.53624445,0.56151956,0.5869326,0.4535323,ES01,4,0.6,4.5,Excelente,Positivo
